annee;etab_uai;etab_nom;tc;tf;nm;fl;app;int;amg;aut;region;departement;commune;fiche;dataviz;etab_url;etab_gps;nmc;gta;gti;etablissement_id_paysage;composante_id_paysage;rnd;code_formation
2024;0470019R;Lycée agricole DE SAINTE LIVRADE (Sainte-Livrade-sur-Lot - 47);Publics;BTS - BTSA - BTSM;BTS - Agricole - Technico-commercial - Spécialité univers jardins et animaux de compagnie (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BTSA - Technico-commercial - Spécialité univers jardins et animaux de compagnie;;;Enseignement en présentiel;;Nouvelle-Aquitaine;Lot-et-Garonne;Sainte-Livrade-sur-Lot;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36233;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36233;https://agrocampus47.org/lycee-e-restat/;44.4223, 0.60617;TC-UJAC;36233;36233;;;22682;660005
2024;9710585J;Université des Antilles - Pôle Guadeloupe (Pointe-à-Pitre - 971);Publics;Etudes de santé,Licence;Licence - Informatique - Informatique scientifique / Méthodes Informatiques appliquées à la  gestion des entreprises / Informatique appliquée - Guadeloupe -  Accès Santé (LAS) (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);L1 - Informatique;;;Enseignement en présentiel;Licence Accès Santé (LAS);Guadeloupe;Guadeloupe;Pointe-à-Pitre;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36238;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36238;http://www.univ-Antilles.fr;16.2243, -61.5289;L1-Info;36238;27417;z3hdL;;12647;2032
2024;0171238D;Lycée professionnel ROMPSAY (La Rochelle - 17);Publics;BTS - BTSA - BTSM;BTS - Maritime - Mécatronique Navale;BTSM - Mécatronique Navale;;;Enseignement en présentiel;;Nouvelle-Aquitaine;Charente-Maritime;La Rochelle;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36244;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36244;https://www.lyceerompsay17.com/;46.1595, -1.13193;BTSM-MN;36244;36244;;;6182;10432
2024;0442092K;Lycée professionnel maritime Jacques CASSARD (Nantes - 44);Publics;BTS - BTSA - BTSM;BTS - Maritime - Mécatronique Navale;BTSM - Mécatronique Navale;;;Enseignement en présentiel;;Pays de la Loire;Loire-Atlantique;Nantes;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36249;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36249;https://www.lycee-maritime-nantes.fr;47.2407, -1.54542;BTSM-MN;36249;36249;;;4074;10432
2024;0741787R;UCLy Alpes-Europe - ESDES LYON BUSINESS SCHOOL (Annecy - 74);Privés enseignement supérieur;Formations des écoles de commerce et de management,Diplômes d'université ou d'établissement;Formation des écoles de commerce et de management Bac + 3 - Bachelor in Business + DU Outils Juridiques du Manager en partenariat avec la Faculté de Droit de l’Institut Catholique de Lyon (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);Formation des écoles de commerce et de management Bac + 3;;;Enseignement en présentiel;Des épreuves de sélection sont mises en place pour candidater à cette formation;Auvergne-Rhône-Alpes;Haute-Savoie;Annecy;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36258;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36258;http://alpeseurope.ucly.fr/;45.8918, 6.11922;FECM-B3;36258;36258;3Um0y;i2Fja;21834;241
2024;0121471J;Institut national universitaire Champollion - Campus de Rodez (12);Publics;Formations aux métiers du sport,Licence;Licence - Sciences et Techniques des Activités Physiques et Sportives;L1 - Sciences et Techniques des Activités Physiques et Sportives;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Occitanie;Aveyron;Rodez;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36267;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36267;http://www.univ-jfc.fr;44.35624, 2.56417;L1-STAPS;36267;36268;Hm42K;;12806;2020
2024;9710585J;Université des Antilles - Pôle Guadeloupe (Pointe-à-Pitre - 971);Publics;Etudes de santé;Certificat de capacité d'Orthophoniste;Certificat de capacité d'Orthophoniste;;;Enseignement en présentiel;Des épreuves de sélection sont mises en place pour candidater à cette formation;Guadeloupe;Guadeloupe;Pointe-à-Pitre;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36301;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36301;http://www.univ-Antilles.fr;16.2243, -61.5289;CCO;36301;36301;z3hdL;;1031;550003
2024;0783811U;ESA - Campus de Paris - Agronomie Environnement Alimentation (Guyancourt - 78);Privés enseignement supérieur;Formations des écoles d'ingénieurs;Formation d'ingénieur Bac + 5 - Bacs Technologiques (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);Formation d'ingénieur Bac + 5;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;Des épreuves de sélection sont mises en place pour candidater à cette formation;Île-de-France;Yvelines;Guyancourt;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36304;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36304;https://www.groupe-esa.com/;48.76667, 2.06667;FI-BAC5;36304;22915;;;20575;210
2024;0673149J;I.U.T. de Schiltigheim - Site de Sélestat (67);Publics;BUT;BUT - Gestion des entreprises et des administrations (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BUT - Gestion, entrepreneuriat et management d'activités,BUT - Gestion comptable, fiscale et financière,BUT - Gestion des entreprises et des administrations;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés;Des épreuves de sélection sont mises en place pour candidater à cette formation;Grand Est;Bas-Rhin;Sélestat;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36307;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36307;https://iutlps.unistra.fr;48.26399, 7.45476;BUT-GEA;36307;36307;4k25D;;1805;810502
2024;0875023M;Lycée Maryse Bastie (Limoges - 87);Publics;Certificats de spécialisation et FCIL;FCIL - Technicien Réseaux et Services Très Haut Débit par Fibre Optique et Cuivre;FCIL - FCIL;;;Enseignement partiellement à distance;;Nouvelle-Aquitaine;Haute-Vienne;Limoges;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36318;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36318;https://www.lycee-maryse-bastie.fr/;45.8508, 1.29232;FCIL;36318;36318;;;12811;64001
2024;0590302H;CREPS de Wattignies (59);Publics;Formations aux métiers du sport;BPJEPS - Spécialité Educateur sportif - Mention Tennis de table  (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BPJEPS - Spécialité Educateur sportif - Mention Tennis de table;;;Enseignement partiellement à distance,Formations avec aménagements pour sportifs haut niveau;Des épreuves de sélection sont mises en place pour candidater à cette formation;Hauts-de-France;Nord;Wattignies;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36324;;http://www.creps-wattignies.fr;50.5798, 3.03866;BPJEPS-TT;36324;36324;;;330;640015
2024;0673021V;Université de Strasbourg (67);Publics;Licence;Licence - Sciences et société - Parcours Préparatoire au Professorat des Ecoles (PPPE) - Plurisciences;L1 - Sciences et société;;;Enseignement en présentiel,Formations avec aménagements pour autres publics spécifiques;;Grand Est;Bas-Rhin;Strasbourg;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36328;;http://www.unistra.fr;48.5842, 7.75647;L1-SS;36328;36321;4k25D;;5334;2100
2024;0031032F;Université Clermont Auvergne / Lycée Jean Monnet Yzeure (Moulins - 03);Publics;Licence;Licence - Sciences de l'éducation et de la formation - Parcours Préparatoire au Professorat des Ecoles (PPPE);L1 - Sciences de l'éducation et de la formation;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Auvergne-Rhône-Alpes;Allier;Yzeure;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36329;;https://inspe.uca.fr/;46.5682, 3.35784;L1-SEF;36329;35966;K4lR3;ZR4an;2466;2092
2024;0330026Z;Lycée Francois Magendie (Bordeaux - 33);Publics;Formations d'art, de design et du spectacle vivant;DN MADE - Objet - Spécialité Eco-conception : matériaux durables et innovants;DN MADE - Objet;;;Enseignement en présentiel;;Nouvelle-Aquitaine;Gironde;Bordeaux;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36333;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36333;http://www.magendie.net;44.827, -0.58502;DNM-Objet;36333;36333;;;6235;840010
2024;0931779D;Lycée des Métiers de l'horticulture et du paysage (Montreuil - 93);Publics;Formations préparatoires à l'enseignement supérieur;Classe préparatoire aux études supérieures - Arts - Paysage;Classe préparatoire aux études supérieures - Arts;;;Enseignement en présentiel;Des épreuves de sélection sont mises en place pour candidater à cette formation;Île-de-France;Seine-Saint-Denis;Montreuil;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36337;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36337;http://lyceehorticulture93.fr;48.8602, 2.45643;CLPES-Arts;36337;36337;;;2068;4
2024;0561718N;Université de Bretagne Sud - Site de Lorient (56);Publics;Licence;"Licence - Sciences de la transition écologique et sociétale - Parcours ""Energie et environnement"" et ""Matériaux et transition écologique""";L1 - Sciences de la transition écologique et sociétale;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Bretagne;Morbihan;Lorient;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36352;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36352;http://www.univ-ubs.fr/;47.7461, -3.39083;L1-STES;36352;36352;5tVy4;;23025;2111
2024;0590044C;Lycée Joseph Marie Jacquard (Caudry - 59);Publics;BTS - BTSA - BTSM;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;BTS - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;;;Enseignement en présentiel;;Hauts-de-France;Nord;Caudry;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36357;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36357;http://www.lycee-caudry.fr;50.1266, 3.40441;BTS-CIEL-IR;36357;36357;;;10055;10436
2024;0632084Y;Université Clermont Auvergne (Clermont-Ferrand - 63);Publics;Etudes de santé,Licence;Licence - Sciences pour la santé - mineure Sciences de la Vie - Réadaptation : accès Ergothérapie, Orthoptie et Masso-kinésithérapie;L1 - Sciences pour la santé;;;Enseignement partiellement à distance,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Auvergne-Rhône-Alpes;Puy-de-Dôme;Beaumont;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36392;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36392;http://www.uca.fr;45.7592, 3.08924;L1-SS;36392;36391;K4lR3;;15486;2043
2024;0330176M;MAISON FAMILIALE RURALE (Saint-Martin-Lacaussade - 33);Privés sous contrat;BTS - BTSA - BTSM;BTS - Services - Economie sociale familiale - en apprentissage;BTS - Economie sociale familiale;Formations en apprentissage;;Enseignement en présentiel;;Nouvelle-Aquitaine;Gironde;Saint-Martin-Lacaussade;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36398;;http://www.mfrblaye.fr/;45.1349, -0.64972;BTS-ESF-App;36398;36398;;;21552;1462
2024;0573212G;CCI CAMPUS Moselle (Metz - 57);Privés sous contrat;BTS - BTSA - BTSM;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;BTS - Négociation et digitalisation de la Relation Client;Formations en apprentissage;;Enseignement en présentiel;;Grand Est;Moselle;Metz;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36415;;http://cciformation.org;49.1193, 6.17572;BTS-NDRC-App;36415;36415;;;21554;11418
2024;0542262R;Lycée Emmanuel Héré (Laxou - 54);Publics;BTS - BTSA - BTSM;BTS - Production - Etude et réalisation d'agencement;BTS - Etude et réalisation d'agencement;;;Enseignement en présentiel;;Grand Est;Meurthe-et-Moselle;Laxou;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36419;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36419;http://lyceehere.fr/index.php/fr/;48.6831, 6.15133;BTS-ERA;36419;36419;;;22286;10411
2024;0040490L;Lycée PIERRE-GILLES DE GENNES (Digne-les-Bains - 04);Publics;BTS - BTSA - BTSM;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique;BTS - Fluide, énergie, domotique - option A génie climatique et fluidique;;;Enseignement en présentiel;;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Digne-les-Bains;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36430;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36430;https://www.lyc-gillesdegennes.ac-aix-marseille.fr/spip/;44.0734, 6.18085;BTS-FED-Opt.A;36430;36430;;;784;395
2024;0597239Y;Université de Lille (59);Publics;Etudes de santé,Licence;Licence - Parcours d'Accès Spécifique Santé (PASS) - option sciences infirmières - Parcours Sciences infirmières;L1 - Parcours d'Accès Spécifique Santé (PASS);;;Enseignement en présentiel;Parcours d'Accès Spécifique Santé (PASS);Hauts-de-France;Nord;Loos;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36433;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36433;https://www.univ-lille.fr/;50.6044, 3.03092;PASS;36433;27162;U8a0v;;3540;2047
2024;0560016N;Lycée Broceliande (Guer - 56);Publics;BTS - BTSA - BTSM;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;BTS - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;;;Enseignement en présentiel;;Bretagne;Morbihan;Guer;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36434;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36434;http://www.citescolairebroceliande.fr;47.9436, -2.13079;BTS-CIEL-IR;36434;36434;;;7196;10436
2024;0761343X;Lycée La Chataigneraie (Le Mesnil-Esnard - 76);Privés sous contrat;BTS - BTSA - BTSM;BTS - Services - Conseil et commercialisation de solutions techniques;BTS - Conseil et commercialisation de solutions techniques;;;Enseignement en présentiel;;Normandie;Seine-Maritime;Le Mesnil-Esnard;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36445;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36445;http://www.la-chataigneraie.org;49.4133, 1.14618;BTS-CCST;36445;36445;;;10536;10429
2024;0760174B;Lycée Claude Monet (Le Havre - 76);Publics;BTS - BTSA - BTSM;BTS - Services - Management opérationnel de la sécurité (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BTS - Management opérationnel de la sécurité;;;Enseignement en présentiel;;Normandie;Seine-Maritime;Le Havre;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36449;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=36449;http://lyceeclaudemonetlh.fr/;49.5016, 0.109;BTS-MOS;36449;36449;;;14320;10425
